SWV Data Trace - Watch
"0";"mmActVel";"88.00659"
SWV Data Trace - History
"WRITE";"0.0";"";"479919376";"4.799194 s"
"WRITE";"88.00392";"";"480019940";"4.800199 s"
"WRITE";"88.00392";"";"480119939";"4.801199 s"
"WRITE";"88.00354";"";"480219938";"4.802199 s"
"WRITE";"0.0";"";"480319372";"4.803194 s"
"WRITE";"88.00392";"";"480419936";"4.804199 s"
"WRITE";"88.00392";"";"480519935";"4.805199 s"
"WRITE";"88.00354";"";"480619934";"4.806199 s"
"WRITE";"88.00392";"";"480719933";"4.807199 s"
"WRITE";"0.0";"";"480819557";"4.808196 s"
"WRITE";"88.00392";"";"480919931";"4.809199 s"
"WRITE";"88.00354";"";"481019930";"4.810199 s"
"WRITE";"88.00392";"";"481119929";"4.811199 s"
"WRITE";"88.00392";"";"481219928";"4.812199 s"
"WRITE";"0.0";"";"481319362";"4.813194 s"
"WRITE";"88.00354";"";"481419926";"4.814199 s"
"WRITE";"88.00392";"";"481519925";"4.815199 s"
"WRITE";"88.00392";"";"481619924";"4.816199 s"
"WRITE";"88.00354";"";"481719923";"4.817199 s"
"WRITE";"88.00392";"";"481819922";"4.818199 s"
"WRITE";"88.00392";"";"481919921";"4.819199 s"
"WRITE";"0.0";"";"482019355";"4.820194 s"
"WRITE";"88.00354";"";"482119919";"4.821199 s"
"WRITE";"88.00392";"";"482219902";"4.822199 s"
"WRITE";"88.00392";"";"482319919";"4.823199 s"
"WRITE";"88.00354";"";"482419918";"4.824199 s"
"WRITE";"88.00392";"";"482520065";"4.825201 s"
"WRITE";"88.00392";"";"482619916";"4.826199 s"
"WRITE";"0.0";"";"482719350";"4.827194 s"
"WRITE";"88.00354";"";"482819914";"4.828199 s"
"WRITE";"88.00392";"";"482919943";"4.829199 s"
"WRITE";"88.00392";"";"483019912";"4.830199 s"
"WRITE";"88.00354";"";"483119911";"4.831199 s"
"WRITE";"88.00392";"";"483219908";"4.832199 s"
"WRITE";"88.00354";"";"483319907";"4.833199 s"
"WRITE";"0.0";"";"483419341";"4.834193 s"
"WRITE";"88.0043";"";"483519905";"4.835199 s"
"WRITE";"88.00354";"";"483619904";"4.836199 s"
"WRITE";"88.00354";"";"483719903";"4.837199 s"
"WRITE";"88.0043";"";"483819902";"4.838199 s"
"WRITE";"88.00354";"";"483919901";"4.839199 s"
"WRITE";"88.00354";"";"484019900";"4.840199 s"
"WRITE";"88.0043";"";"484119899";"4.841199 s"
"WRITE";"88.00354";"";"484220088";"4.842201 s"
"WRITE";"88.00354";"";"484319897";"4.843199 s"
"WRITE";"0.0";"";"484419331";"4.844193 s"
"WRITE";"88.0043";"";"484519895";"4.845199 s"
"WRITE";"88.00354";"";"484619894";"4.846199 s"
"WRITE";"88.00354";"";"484719893";"4.847199 s"
"WRITE";"88.00354";"";"484819892";"4.848199 s"
"WRITE";"88.0043";"";"484919891";"4.849199 s"
"WRITE";"88.00354";"";"485019890";"4.850199 s"
"WRITE";"88.00354";"";"485119889";"4.851199 s"
"WRITE";"88.0043";"";"485219888";"4.852199 s"
"WRITE";"88.00354";"";"485319887";"4.853199 s"
"WRITE";"88.00354";"";"485419886";"4.854199 s"
"WRITE";"88.0043";"";"485519885";"4.855199 s"
"WRITE";"0.0";"";"485619319";"4.856193 s"
"WRITE";"88.00354";"";"485719883";"4.857199 s"
"WRITE";"88.00354";"";"485819882";"4.858199 s"
"WRITE";"88.0043";"";"485920029";"4.859200 s"
"WRITE";"88.00354";"";"486019880";"4.860199 s"
"WRITE";"88.00354";"";"486119879";"4.861199 s"
"WRITE";"88.0043";"";"486219878";"4.862199 s"
"WRITE";"88.00354";"";"486319907";"4.863199 s"
"WRITE";"88.00354";"";"486419876";"4.864199 s"
"WRITE";"88.0043";"";"486519875";"4.865199 s"
"WRITE";"88.00354";"";"486619874";"4.866199 s"
"WRITE";"88.00354";"";"486719873";"4.867199 s"
"WRITE";"0.0";"";"486819307";"4.868193 s"
"WRITE";"88.0043";"";"486919871";"4.869199 s"
"WRITE";"88.00354";"";"487019870";"4.870199 s"
"WRITE";"88.00354";"";"487119869";"4.871199 s"
"WRITE";"88.0043";"";"487219868";"4.872199 s"
"WRITE";"88.00354";"";"487319867";"4.873199 s"
"WRITE";"88.00354";"";"487419866";"4.874199 s"
"WRITE";"88.0043";"";"487519865";"4.875199 s"
"WRITE";"88.00354";"";"487620054";"4.876201 s"
"WRITE";"88.00354";"";"487719863";"4.877199 s"
"WRITE";"88.0043";"";"487819862";"4.878199 s"
"WRITE";"88.00354";"";"487919861";"4.879199 s"
"WRITE";"0.0";"";"488019295";"4.880193 s"
"WRITE";"88.00354";"";"488119859";"4.881199 s"
"WRITE";"88.0043";"";"488219858";"4.882199 s"
"WRITE";"88.00354";"";"488319857";"4.883199 s"
"WRITE";"88.00354";"";"488419856";"4.884199 s"
"WRITE";"88.0043";"";"488519855";"4.885199 s"
"WRITE";"88.00354";"";"488619854";"4.886199 s"
"WRITE";"88.00354";"";"488719853";"4.887199 s"
"WRITE";"88.0043";"";"488819852";"4.888199 s"
"WRITE";"88.00354";"";"488919851";"4.889199 s"
"WRITE";"88.00354";"";"489019850";"4.890199 s"
"WRITE";"88.0043";"";"489119849";"4.891198 s"
"WRITE";"88.00354";"";"489219832";"4.892198 s"
"WRITE";"88.00354";"";"489319997";"4.893200 s"
"WRITE";"88.0043";"";"489419848";"4.894198 s"
"WRITE";"88.00354";"";"489519847";"4.895198 s"
"WRITE";"88.00354";"";"489619846";"4.896198 s"
"WRITE";"0.0";"";"489719310";"4.897193 s"
"WRITE";"88.0043";"";"489819844";"4.898198 s"
"WRITE";"88.00354";"";"489919843";"4.899198 s"
"WRITE";"88.00354";"";"490019842";"4.900198 s"
"WRITE";"88.0043";"";"490119841";"4.901198 s"
"WRITE";"88.00354";"";"490219840";"4.902198 s"
"WRITE";"88.00354";"";"490319839";"4.903198 s"
"WRITE";"88.0043";"";"490419838";"4.904198 s"
"WRITE";"88.00354";"";"490519837";"4.905198 s"
"WRITE";"88.00354";"";"490619836";"4.906198 s"
"WRITE";"88.0043";"";"490719836";"4.907198 s"
"WRITE";"88.00354";"";"490819834";"4.908198 s"
"WRITE";"88.00354";"";"490919833";"4.909198 s"
"WRITE";"88.00354";"";"491020022";"4.910200 s"
"WRITE";"88.0043";"";"491119829";"4.911198 s"
"WRITE";"88.00354";"";"491219828";"4.912198 s"
"WRITE";"88.00354";"";"491319827";"4.913198 s"
"WRITE";"88.00354";"";"491419826";"4.914198 s"
"WRITE";"88.005066";"";"491519825";"4.915198 s"
"WRITE";"0.0";"";"491619259";"4.916193 s"
"WRITE";"88.00354";"";"491719823";"4.917198 s"
"WRITE";"88.00354";"";"491819822";"4.918198 s"
"WRITE";"88.00354";"";"491919821";"4.919198 s"
"WRITE";"88.00354";"";"492019820";"4.920198 s"
"WRITE";"88.00354";"";"492119819";"4.921198 s"
"WRITE";"88.005066";"";"492219818";"4.922198 s"
"WRITE";"88.00354";"";"492319817";"4.923198 s"
"WRITE";"88.00354";"";"492419816";"4.924198 s"
"WRITE";"88.00354";"";"492519815";"4.925198 s"
"WRITE";"88.00354";"";"492619814";"4.926198 s"
"WRITE";"88.00354";"";"492719961";"4.927200 s"
"WRITE";"88.005066";"";"492819812";"4.928198 s"
"WRITE";"88.00354";"";"492919811";"4.929198 s"
"WRITE";"88.00354";"";"493019810";"4.930198 s"
"WRITE";"88.00354";"";"493119839";"4.931198 s"
"WRITE";"88.00354";"";"493219808";"4.932198 s"
"WRITE";"88.00354";"";"493319807";"4.933198 s"
"WRITE";"88.005066";"";"493419806";"4.934198 s"
"WRITE";"88.00354";"";"493519805";"4.935198 s"
"WRITE";"88.00354";"";"493619804";"4.936198 s"
"WRITE";"88.00354";"";"493719803";"4.937198 s"
"WRITE";"88.00354";"";"493819802";"4.938198 s"
"WRITE";"0.0";"";"493919236";"4.939192 s"
"WRITE";"88.00354";"";"494019800";"4.940198 s"
"WRITE";"88.00354";"";"494119799";"4.941198 s"
"WRITE";"88.005066";"";"494219798";"4.942198 s"
"WRITE";"88.00354";"";"494319797";"4.943198 s"
"WRITE";"88.00354";"";"494419986";"4.944200 s"
"WRITE";"88.00354";"";"494519795";"4.945198 s"
"WRITE";"88.00354";"";"494619794";"4.946198 s"
"WRITE";"88.00354";"";"494719793";"4.947198 s"
"WRITE";"88.005066";"";"494819792";"4.948198 s"
"WRITE";"88.00354";"";"494919791";"4.949198 s"
"WRITE";"88.00354";"";"495019790";"4.950198 s"
"WRITE";"88.00354";"";"495119789";"4.951198 s"
"WRITE";"88.00354";"";"495219788";"4.952198 s"
"WRITE";"88.00354";"";"495319787";"4.953198 s"
"WRITE";"88.005066";"";"495419786";"4.954198 s"
"WRITE";"88.00354";"";"495519785";"4.955198 s"
"WRITE";"88.00354";"";"495619784";"4.956198 s"
"WRITE";"88.00354";"";"495719783";"4.957198 s"
"WRITE";"0.0";"";"495819217";"4.958192 s"
"WRITE";"88.00354";"";"495919781";"4.959198 s"
"WRITE";"88.00354";"";"496019780";"4.960198 s"
"WRITE";"88.005066";"";"496119927";"4.961199 s"
"WRITE";"88.00354";"";"496219778";"4.962198 s"
"WRITE";"88.00354";"";"496319777";"4.963198 s"
"WRITE";"88.00354";"";"496419776";"4.964198 s"
"WRITE";"88.00354";"";"496519805";"4.965198 s"
"WRITE";"88.00354";"";"496619774";"4.966198 s"
"WRITE";"88.005066";"";"496719773";"4.967198 s"
"WRITE";"88.00354";"";"496819772";"4.968198 s"
"WRITE";"88.00354";"";"496919771";"4.969198 s"
"WRITE";"88.00354";"";"497019770";"4.970198 s"
"WRITE";"88.00354";"";"497119769";"4.971198 s"
"WRITE";"88.00354";"";"497219768";"4.972198 s"
"WRITE";"88.005066";"";"497319767";"4.973198 s"
"WRITE";"88.00354";"";"497419766";"4.974198 s"
"WRITE";"0.0";"";"497519200";"4.975192 s"
"WRITE";"88.00354";"";"497619764";"4.976198 s"
"WRITE";"88.00354";"";"497719763";"4.977198 s"
"WRITE";"88.00354";"";"497819952";"4.978200 s"
"WRITE";"88.00354";"";"497919761";"4.979198 s"
"WRITE";"88.005066";"";"498019760";"4.980198 s"
"WRITE";"88.00354";"";"498119759";"4.981198 s"
"WRITE";"88.00354";"";"498219758";"4.982198 s"
"WRITE";"88.00354";"";"498319757";"4.983198 s"
"WRITE";"88.00354";"";"498419756";"4.984198 s"
"WRITE";"88.00354";"";"498519755";"4.985198 s"
"WRITE";"88.005066";"";"498619754";"4.986198 s"
"WRITE";"88.00354";"";"498719753";"4.987198 s"
"WRITE";"88.00354";"";"498819752";"4.988198 s"
"WRITE";"88.00354";"";"498919751";"4.989198 s"
"WRITE";"88.00354";"";"499019750";"4.990198 s"
"WRITE";"88.00354";"";"499119749";"4.991197 s"
"WRITE";"88.005066";"";"499219748";"4.992197 s"
"WRITE";"88.00354";"";"499319747";"4.993197 s"
"WRITE";"88.00354";"";"499419746";"4.994197 s"
"WRITE";"88.00354";"";"499519893";"4.995199 s"
"WRITE";"0.0";"";"499619179";"4.996192 s"
"WRITE";"88.00354";"";"499719743";"4.997197 s"
"WRITE";"88.00354";"";"499819742";"4.998197 s"
"WRITE";"88.00354";"";"499919771";"4.999198 s"
"WRITE";"88.005066";"";"500019740";"5.000197 s"
"WRITE";"88.00354";"";"500119739";"5.001197 s"
"WRITE";"88.00354";"";"500219738";"5.002197 s"
"WRITE";"88.00354";"";"500319737";"5.003197 s"
"WRITE";"88.00354";"";"500419736";"5.004197 s"
"WRITE";"88.00354";"";"500519735";"5.005197 s"
"WRITE";"88.005066";"";"500619734";"5.006197 s"
"WRITE";"88.00354";"";"500719733";"5.007197 s"
"WRITE";"88.00354";"";"500819732";"5.008197 s"
"WRITE";"88.00354";"";"500919731";"5.009197 s"
"WRITE";"88.00354";"";"501019730";"5.010197 s"
"WRITE";"88.00354";"";"501119729";"5.011197 s"
"WRITE";"88.005066";"";"501219918";"5.012199 s"
"WRITE";"88.00354";"";"501319727";"5.013197 s"
"WRITE";"88.00354";"";"501419726";"5.014197 s"
"WRITE";"88.00354";"";"501519725";"5.015197 s"
"WRITE";"88.00354";"";"501619724";"5.016197 s"
"WRITE";"88.00354";"";"501719723";"5.017197 s"
"WRITE";"88.005066";"";"501819722";"5.018197 s"
"WRITE";"88.00354";"";"501919721";"5.019197 s"
"WRITE";"88.00354";"";"502019720";"5.020197 s"
"WRITE";"88.00354";"";"502119719";"5.021197 s"
"WRITE";"88.00354";"";"502219718";"5.022197 s"
"WRITE";"0.0";"";"502319152";"5.023192 s"
"WRITE";"176.0086";"";"502419716";"5.024197 s"
"WRITE";"0.0";"";"502519150";"5.025192 s"
"WRITE";"88.00354";"";"502619714";"5.026197 s"
"WRITE";"88.00354";"";"502719697";"5.027197 s"
"WRITE";"88.00354";"";"502819714";"5.028197 s"
"WRITE";"88.00354";"";"502919861";"5.029199 s"
"WRITE";"88.00354";"";"503019712";"5.030197 s"
"WRITE";"88.005066";"";"503119711";"5.031197 s"
"WRITE";"88.00354";"";"503219710";"5.032197 s"
"WRITE";"88.00354";"";"503319739";"5.033197 s"
"WRITE";"88.00354";"";"503419708";"5.034197 s"
"WRITE";"88.00354";"";"503519707";"5.035197 s"
"WRITE";"88.00354";"";"503619706";"5.036197 s"
"WRITE";"88.005066";"";"503719705";"5.037197 s"
"WRITE";"88.00354";"";"503819704";"5.038197 s"
"WRITE";"88.00354";"";"503919703";"5.039197 s"
"WRITE";"88.00354";"";"504019702";"5.040197 s"
"WRITE";"88.00354";"";"504119701";"5.041197 s"
"WRITE";"88.00354";"";"504219700";"5.042197 s"
"WRITE";"88.005066";"";"504319700";"5.043197 s"
"WRITE";"0.0";"";"504419133";"5.044191 s"
"WRITE";"176.00708";"";"504519697";"5.045197 s"
"WRITE";"0.0";"";"504619321";"5.046193 s"
"WRITE";"88.00354";"";"504719695";"5.047197 s"
"WRITE";"88.00354";"";"504819694";"5.048197 s"
"WRITE";"88.00354";"";"504919693";"5.049197 s"
"WRITE";"88.005066";"";"505019692";"5.050197 s"
"WRITE";"88.00354";"";"505119691";"5.051197 s"
"WRITE";"88.00354";"";"505219690";"5.052197 s"
"WRITE";"88.00354";"";"505319689";"5.053197 s"
"WRITE";"88.00354";"";"505419688";"5.054197 s"
"WRITE";"88.00354";"";"505519687";"5.055197 s"
"WRITE";"88.005066";"";"505619686";"5.056197 s"
"WRITE";"88.00354";"";"505719685";"5.057197 s"
"WRITE";"88.00354";"";"505819684";"5.058197 s"
"WRITE";"88.00354";"";"505919683";"5.059197 s"
"WRITE";"88.00354";"";"506019683";"5.060197 s"
"WRITE";"88.00354";"";"506119681";"5.061197 s"
"WRITE";"88.00354";"";"506219680";"5.062197 s"
"WRITE";"88.005066";"";"506319825";"5.063198 s"
"WRITE";"88.00354";"";"506419676";"5.064197 s"
"WRITE";"0.0";"";"506519110";"5.065191 s"
"WRITE";"88.00354";"";"506619674";"5.066197 s"
"WRITE";"88.00354";"";"506719703";"5.067197 s"
"WRITE";"88.00354";"";"506819672";"5.068197 s"
"WRITE";"88.00354";"";"506919671";"5.069197 s"
"WRITE";"88.00354";"";"507019670";"5.070197 s"
"WRITE";"88.00354";"";"507119669";"5.071197 s"
"WRITE";"88.00354";"";"507219668";"5.072197 s"
"WRITE";"88.00659";"";"507319667";"5.073197 s"
"WRITE";"88.00354";"";"507419666";"5.074197 s"
"WRITE";"88.00354";"";"507519665";"5.075197 s"
"WRITE";"88.00354";"";"507619664";"5.076197 s"
"WRITE";"88.00354";"";"507719663";"5.077197 s"
"WRITE";"88.00354";"";"507819662";"5.078197 s"
"WRITE";"88.00354";"";"507919661";"5.079197 s"
"WRITE";"88.00354";"";"508019850";"5.080199 s"
"WRITE";"88.00354";"";"508119659";"5.081197 s"
"WRITE";"88.00354";"";"508219658";"5.082197 s"
"WRITE";"88.00354";"";"508319657";"5.083197 s"
"WRITE";"88.00354";"";"508419656";"5.084197 s"
"WRITE";"88.00659";"";"508519655";"5.085197 s"
"WRITE";"88.00354";"";"508619654";"5.086197 s"
"WRITE";"88.00354";"";"508719653";"5.087197 s"
"WRITE";"0.0";"";"508819087";"5.088191 s"
"WRITE";"88.00354";"";"508919651";"5.089197 s"
"WRITE";"88.00354";"";"509019650";"5.090197 s"
"WRITE";"88.00354";"";"509119649";"5.091196 s"
"WRITE";"88.00354";"";"509219648";"5.092196 s"
"WRITE";"88.00354";"";"509319647";"5.093196 s"
"WRITE";"88.00354";"";"509419646";"5.094196 s"
"WRITE";"88.00354";"";"509519645";"5.095196 s"
"WRITE";"88.00354";"";"509619644";"5.096196 s"
"WRITE";"88.00354";"";"509719791";"5.097198 s"
"WRITE";"88.00659";"";"509819642";"5.098196 s"
"WRITE";"88.00354";"";"509919641";"5.099196 s"
"WRITE";"88.00354";"";"510019640";"5.100196 s"
"WRITE";"88.00354";"";"510119669";"5.101197 s"
"WRITE";"88.00354";"";"510219638";"5.102196 s"
"WRITE";"88.00354";"";"510319637";"5.103196 s"
"WRITE";"88.00354";"";"510419636";"5.104196 s"
"WRITE";"88.00354";"";"510519635";"5.105196 s"
"WRITE";"88.00354";"";"510619634";"5.106196 s"
"WRITE";"88.00354";"";"510719633";"5.107196 s"
"WRITE";"88.00354";"";"510819632";"5.108196 s"
"WRITE";"88.00354";"";"510919631";"5.109196 s"
"WRITE";"88.00659";"";"511019630";"5.110196 s"
"WRITE";"88.00354";"";"511119629";"5.111196 s"
"WRITE";"88.00354";"";"511219628";"5.112196 s"
"WRITE";"0.0";"";"511319062";"5.113191 s"
"WRITE";"88.00354";"";"511419816";"5.114198 s"
"WRITE";"88.00354";"";"511519625";"5.115196 s"
"WRITE";"88.00354";"";"511619624";"5.116196 s"
"WRITE";"88.00354";"";"511719623";"5.117196 s"
"WRITE";"88.00354";"";"511819622";"5.118196 s"
"WRITE";"88.00354";"";"511919621";"5.119196 s"
"WRITE";"88.00354";"";"512019620";"5.120196 s"
"WRITE";"88.00354";"";"512119619";"5.121196 s"
"WRITE";"88.00354";"";"512219618";"5.122196 s"
"WRITE";"88.00354";"";"512319617";"5.123196 s"
"WRITE";"88.00659";"";"512419616";"5.124196 s"
"WRITE";"88.00354";"";"512519615";"5.125196 s"
"WRITE";"88.00354";"";"512619614";"5.126196 s"
"WRITE";"88.00354";"";"512719613";"5.127196 s"
"WRITE";"0.0";"";"512819047";"5.128190 s"
"WRITE";"176.00708";"";"512919611";"5.129196 s"
"WRITE";"0.0";"";"513019045";"5.130190 s"
"WRITE";"88.00354";"";"513119757";"5.131198 s"
"WRITE";"88.00354";"";"513219608";"5.132196 s"
"WRITE";"88.00354";"";"513319607";"5.133196 s"
"WRITE";"88.00354";"";"513419606";"5.134196 s"
"WRITE";"88.00354";"";"513519635";"5.135196 s"
"WRITE";"88.00354";"";"513619604";"5.136196 s"
"WRITE";"88.00659";"";"513719603";"5.137196 s"
"WRITE";"88.00354";"";"513819602";"5.138196 s"
"WRITE";"88.00354";"";"513919601";"5.139196 s"
"WRITE";"88.00354";"";"514019600";"5.140196 s"
"WRITE";"88.00354";"";"514119599";"5.141196 s"
"WRITE";"88.00354";"";"514219598";"5.142196 s"
"WRITE";"0.0";"";"514319032";"5.143190 s"
"WRITE";"88.00354";"";"514419596";"5.144196 s"
"WRITE";"88.00354";"";"514519595";"5.145196 s"
"WRITE";"88.00354";"";"514619594";"5.146196 s"
"WRITE";"88.00354";"";"514719593";"5.147196 s"
"WRITE";"88.00354";"";"514819782";"5.148198 s"
"WRITE";"88.00354";"";"514919591";"5.149196 s"
"WRITE";"88.00659";"";"515019590";"5.150196 s"
"WRITE";"88.00354";"";"515119589";"5.151196 s"
"WRITE";"88.00354";"";"515219588";"5.152196 s"
"WRITE";"88.00354";"";"515319587";"5.153196 s"
"WRITE";"88.00354";"";"515419586";"5.154196 s"
"WRITE";"88.00354";"";"515519585";"5.155196 s"
"WRITE";"88.00354";"";"515619584";"5.156196 s"
"WRITE";"88.00354";"";"515719583";"5.157196 s"
"WRITE";"88.00354";"";"515819582";"5.158196 s"
"WRITE";"0.0";"";"515919016";"5.159190 s"
"WRITE";"88.00354";"";"516019580";"5.160196 s"
"WRITE";"88.00354";"";"516119579";"5.161196 s"
"WRITE";"88.00354";"";"516219578";"5.162196 s"
"WRITE";"88.00659";"";"516319577";"5.163196 s"
"WRITE";"88.00354";"";"516419576";"5.164196 s"
"WRITE";"88.00354";"";"516519723";"5.165197 s"
"WRITE";"88.00354";"";"516619574";"5.166196 s"
"WRITE";"88.00354";"";"516719573";"5.167196 s"
"WRITE";"88.00354";"";"516819572";"5.168196 s"
"WRITE";"88.00354";"";"516919601";"5.169196 s"
"WRITE";"88.00354";"";"517019570";"5.170196 s"
"WRITE";"88.00354";"";"517119569";"5.171196 s"
"WRITE";"88.00354";"";"517219568";"5.172196 s"
"WRITE";"88.00354";"";"517319567";"5.173196 s"
"WRITE";"88.00354";"";"517419566";"5.174196 s"
"WRITE";"88.00659";"";"517519565";"5.175196 s"
"WRITE";"88.00354";"";"517619564";"5.176196 s"
"WRITE";"88.00354";"";"517719563";"5.177196 s"
"WRITE";"88.00354";"";"517819562";"5.178196 s"
"WRITE";"0.0";"";"517918996";"5.179190 s"
"WRITE";"88.00354";"";"518019560";"5.180196 s"
"WRITE";"88.00354";"";"518119559";"5.181196 s"
"WRITE";"88.00354";"";"518219748";"5.182197 s"
"WRITE";"88.00354";"";"518319557";"5.183196 s"
"WRITE";"88.00354";"";"518419556";"5.184196 s"
"WRITE";"88.00354";"";"518519555";"5.185196 s"
"WRITE";"88.00354";"";"518619554";"5.186196 s"
"WRITE";"88.00354";"";"518719553";"5.187196 s"
"WRITE";"88.00354";"";"518819552";"5.188196 s"
"WRITE";"88.00659";"";"518919551";"5.189196 s"
"WRITE";"88.00354";"";"519019550";"5.190196 s"
"WRITE";"88.00354";"";"519119549";"5.191195 s"
"WRITE";"88.00354";"";"519219548";"5.192195 s"
"WRITE";"88.00354";"";"519319547";"5.193195 s"
"WRITE";"88.00354";"";"519419546";"5.194195 s"
"WRITE";"88.00354";"";"519519545";"5.195195 s"
"WRITE";"88.00354";"";"519619544";"5.196195 s"
"WRITE";"88.00354";"";"519719543";"5.197195 s"
"WRITE";"0.0";"";"519818977";"5.198190 s"
"WRITE";"88.00354";"";"519919689";"5.199197 s"
"WRITE";"88.00354";"";"520019540";"5.200195 s"
"WRITE";"88.00354";"";"520119539";"5.201195 s"
"WRITE";"88.00659";"";"520219538";"5.202195 s"
"WRITE";"88.00354";"";"520319567";"5.203196 s"
"WRITE";"88.00354";"";"520419536";"5.204195 s"
"WRITE";"88.00354";"";"520519535";"5.205195 s"
"WRITE";"88.00354";"";"520619534";"5.206195 s"
"WRITE";"88.00354";"";"520719533";"5.207195 s"
