WRITE,0.0,,1001619203.0,10.016192 s
WRITE,0.0,,1001719012.0,10.017190 s
WRITE,0.0,,1001819011.0,10.018190 s
WRITE,0.0,,1001919010.0,10.019190 s
WRITE,88.00383,,1002019558.0,10.020196 s
WRITE,0.0,,1002118991.0,10.021190 s
WRITE,0.0,,1002218990.0,10.022190 s
WRITE,0.0,,1002318989.0,10.023190 s
WRITE,0.0,,1002418988.0,10.024190 s
WRITE,0.0,,1002518987.0,10.025190 s
WRITE,0.0,,1002618986.0,10.026190 s
WRITE,0.0,,1002718986.0,10.027190 s
WRITE,88.00383,,1002819568.0,10.028196 s
WRITE,0.0,,1002919002.0,10.029190 s
WRITE,0.0,,1003019002.0,10.030190 s
WRITE,0.0,,1003119000.0,10.031190 s
WRITE,0.0,,1003218999.0,10.032190 s
WRITE,0.0,,1003319146.0,10.033191 s
WRITE,0.0,,1003418997.0,10.034190 s
WRITE,0.0,,1003518996.0,10.035190 s
WRITE,0.0,,1003618995.0,10.036190 s
WRITE,88.00373,,1003719589.0,10.037196 s
WRITE,0.0,,1003818993.0,10.038190 s
WRITE,0.0,,1003918992.0,10.039190 s
WRITE,0.0,,1004018991.0,10.040190 s
WRITE,0.0,,1004118990.0,10.041190 s
WRITE,0.0,,1004218989.0,10.042190 s
WRITE,0.0,,1004318988.0,10.043190 s
WRITE,0.0,,1004418987.0,10.044190 s
WRITE,88.00383,,1004519549.0,10.045195 s
WRITE,0.0,,1004618983.0,10.046190 s
WRITE,0.0,,1004718982.0,10.047190 s
WRITE,0.0,,1004818981.0,10.048190 s
WRITE,0.0,,1004918980.0,10.049190 s
WRITE,0.0,,1005019169.0,10.050192 s
WRITE,0.0,,1005118978.0,10.051190 s
WRITE,88.00373,,1005219542.0,10.052195 s
WRITE,0.0,,1005318976.0,10.053190 s
WRITE,0.0,,1005418975.0,10.054190 s
WRITE,0.0,,1005518974.0,10.055190 s
WRITE,0.0,,1005618973.0,10.056190 s
WRITE,0.0,,1005718972.0,10.057190 s
WRITE,0.0,,1005818971.0,10.058190 s
WRITE,0.0,,1005918970.0,10.059190 s
WRITE,0.0,,1006018969.0,10.060190 s
WRITE,88.00392,,1006119533.0,10.061195 s
WRITE,0.0,,1006218967.0,10.062190 s
WRITE,0.0,,1006318966.0,10.063190 s
WRITE,0.0,,1006418965.0,10.064190 s
WRITE,0.0,,1006518964.0,10.065190 s
WRITE,0.0,,1006618963.0,10.066190 s
WRITE,0.0,,1006719110.0,10.067191 s
WRITE,88.00373,,1006819526.0,10.068195 s
WRITE,0.0,,1006918960.0,10.069190 s
WRITE,0.0,,1007018959.0,10.070190 s
WRITE,0.0,,1007118988.0,10.071190 s
WRITE,0.0,,1007218957.0,10.072190 s
WRITE,0.0,,1007318956.0,10.073190 s
WRITE,0.0,,1007418955.0,10.074190 s
WRITE,88.00373,,1007519519.0,10.075195 s
WRITE,0.0,,1007618953.0,10.076190 s
WRITE,0.0,,1007718952.0,10.077190 s
WRITE,0.0,,1007818951.0,10.078190 s
WRITE,0.0,,1007918950.0,10.079190 s
WRITE,0.0,,1008018949.0,10.080189 s
WRITE,0.0,,1008118948.0,10.081189 s
WRITE,88.00373,,1008219512.0,10.082195 s
WRITE,0.0,,1008318946.0,10.083189 s
WRITE,0.0,,1008419135.0,10.084191 s
WRITE,0.0,,1008518944.0,10.085189 s
WRITE,0.0,,1008618943.0,10.086189 s
WRITE,0.0,,1008718942.0,10.087189 s
WRITE,0.0,,1008818941.0,10.088189 s
WRITE,88.00392,,1008919505.0,10.089195 s
WRITE,0.0,,1009018939.0,10.090189 s
WRITE,0.0,,1009118938.0,10.091189 s
WRITE,0.0,,1009218937.0,10.092189 s
WRITE,0.0,,1009318936.0,10.093189 s
WRITE,0.0,,1009418935.0,10.094189 s
WRITE,88.00373,,1009519499.0,10.095195 s
WRITE,0.0,,1009618933.0,10.096189 s
WRITE,0.0,,1009718932.0,10.097189 s
WRITE,0.0,,1009818931.0,10.098189 s
WRITE,0.0,,1009918930.0,10.099189 s
WRITE,0.0,,1010018929.0,10.100189 s
WRITE,0.0,,1010119076.0,10.101191 s
WRITE,0.0,,1010218927.0,10.102189 s
WRITE,88.00373,,1010319491.0,10.103195 s
WRITE,0.0,,1010418925.0,10.104189 s
WRITE,0.0,,1010518954.0,10.105190 s
WRITE,0.0,,1010618923.0,10.106189 s
WRITE,0.0,,1010718922.0,10.107189 s
WRITE,0.0,,1010818921.0,10.108189 s
WRITE,88.00392,,1010919485.0,10.109195 s
WRITE,0.0,,1011018919.0,10.110189 s
WRITE,0.0,,1011118918.0,10.111189 s
WRITE,0.0,,1011218917.0,10.112189 s
WRITE,0.0,,1011318916.0,10.113189 s
WRITE,0.0,,1011418915.0,10.114189 s
WRITE,0.0,,1011518914.0,10.115189 s
WRITE,88.00373,,1011619478.0,10.116195 s
WRITE,0.0,,1011718912.0,10.117189 s
WRITE,0.0,,1011819101.0,10.118191 s
WRITE,0.0,,1011918910.0,10.119189 s
WRITE,0.0,,1012018909.0,10.120189 s
WRITE,88.00373,,1012119473.0,10.121195 s
WRITE,0.0,,1012218907.0,10.122189 s
WRITE,0.0,,1012318906.0,10.123189 s
WRITE,0.0,,1012418905.0,10.124189 s
WRITE,0.0,,1012518904.0,10.125189 s
WRITE,0.0,,1012618903.0,10.126189 s
WRITE,0.0,,1012718902.0,10.127189 s
WRITE,88.00392,,1012819466.0,10.128195 s
WRITE,0.0,,1012918900.0,10.129189 s
WRITE,0.0,,1013018899.0,10.130189 s
WRITE,0.0,,1013118898.0,10.131189 s
WRITE,0.0,,1013218897.0,10.132189 s
WRITE,0.0,,1013318896.0,10.133189 s
WRITE,88.00373,,1013419444.0,10.134194 s
WRITE,0.0,,1013519025.0,10.135190 s
WRITE,0.0,,1013618876.0,10.136189 s
WRITE,0.0,,1013718875.0,10.137189 s
WRITE,0.0,,1013818874.0,10.138189 s
WRITE,0.0,,1013918903.0,10.139189 s
WRITE,0.0,,1014018872.0,10.140189 s
WRITE,88.00373,,1014119455.0,10.141195 s
WRITE,0.0,,1014218889.0,10.142189 s
WRITE,0.0,,1014318888.0,10.143189 s
WRITE,0.0,,1014418887.0,10.144189 s
WRITE,0.0,,1014518886.0,10.145189 s
WRITE,0.0,,1014618885.0,10.146189 s
WRITE,88.00392,,1014719449.0,10.147194 s
WRITE,0.0,,1014818883.0,10.148189 s
WRITE,0.0,,1014918883.0,10.149189 s
WRITE,0.0,,1015018881.0,10.150189 s
WRITE,0.0,,1015118880.0,10.151189 s
WRITE,0.0,,1015219069.0,10.152191 s
WRITE,0.0,,1015318878.0,10.153189 s
WRITE,88.00373,,1015419442.0,10.154194 s
WRITE,0.0,,1015518876.0,10.155189 s
WRITE,0.0,,1015618875.0,10.156189 s
WRITE,0.0,,1015718874.0,10.157189 s
WRITE,0.0,,1015818873.0,10.158189 s
WRITE,0.0,,1015918872.0,10.159189 s
WRITE,0.0,,1016018871.0,10.160189 s
WRITE,88.00373,,1016119435.0,10.161194 s
WRITE,0.0,,1016218869.0,10.162189 s
WRITE,0.0,,1016318868.0,10.163189 s
WRITE,0.0,,1016418867.0,10.164189 s
WRITE,0.0,,1016518866.0,10.165189 s
WRITE,0.0,,1016618866.0,10.166189 s
WRITE,0.0,,1016718864.0,10.167189 s
WRITE,88.00373,,1016819426.0,10.168194 s
WRITE,0.0,,1016919008.0,10.169190 s
WRITE,0.0,,1017018859.0,10.170189 s
WRITE,0.0,,1017118858.0,10.171189 s
WRITE,0.0,,1017218857.0,10.172189 s
WRITE,0.0,,1017318886.0,10.173189 s
WRITE,88.00392,,1017419420.0,10.174194 s
WRITE,0.0,,1017518854.0,10.175189 s
WRITE,0.0,,1017618853.0,10.176189 s
WRITE,0.0,,1017718852.0,10.177189 s
WRITE,0.0,,1017818851.0,10.178189 s
WRITE,0.0,,1017918850.0,10.179189 s
WRITE,0.0,,1018018849.0,10.180188 s
WRITE,88.00392,,1018119413.0,10.181194 s
WRITE,0.0,,1018218847.0,10.182188 s
WRITE,0.0,,1018318846.0,10.183188 s
WRITE,0.0,,1018418845.0,10.184188 s
WRITE,0.0,,1018518844.0,10.185188 s
WRITE,0.0,,1018619033.0,10.186190 s
WRITE,0.0,,1018718842.0,10.187188 s
WRITE,88.00354,,1018819406.0,10.188194 s
WRITE,0.0,,1018918840.0,10.189188 s
WRITE,0.0,,1019018839.0,10.190188 s
WRITE,0.0,,1019118838.0,10.191188 s
WRITE,0.0,,1019218837.0,10.192188 s
WRITE,0.0,,1019318836.0,10.193188 s
WRITE,0.0,,1019418835.0,10.194188 s
WRITE,88.00392,,1019519399.0,10.195194 s
WRITE,0.0,,1019618833.0,10.196188 s
WRITE,0.0,,1019718832.0,10.197188 s
WRITE,0.0,,1019818831.0,10.198188 s
WRITE,0.0,,1019918830.0,10.199188 s
WRITE,0.0,,1020018829.0,10.200188 s
WRITE,0.0,,1020118828.0,10.201188 s
WRITE,88.00392,,1020219392.0,10.202194 s
WRITE,0.0,,1020318974.0,10.203190 s
WRITE,0.0,,1020418825.0,10.204188 s
WRITE,0.0,,1020518824.0,10.205188 s
WRITE,0.0,,1020618823.0,10.206188 s
WRITE,0.0,,1020718852.0,10.207189 s
WRITE,0.0,,1020818821.0,10.208188 s
WRITE,0.0,,1020918820.0,10.209188 s
WRITE,88.00354,,1021019384.0,10.210194 s
WRITE,0.0,,1021118818.0,10.211188 s
WRITE,0.0,,1021218817.0,10.212188 s
WRITE,0.0,,1021318816.0,10.213188 s
WRITE,0.0,,1021418815.0,10.214188 s
WRITE,0.0,,1021518814.0,10.215188 s
WRITE,88.00392,,1021619378.0,10.216194 s
WRITE,0.0,,1021718812.0,10.217188 s
WRITE,0.0,,1021818811.0,10.218188 s
WRITE,0.0,,1021918810.0,10.219188 s
WRITE,0.0,,1022018999.0,10.220190 s
WRITE,0.0,,1022118808.0,10.221188 s
WRITE,0.0,,1022218807.0,10.222188 s
WRITE,0.0,,1022318806.0,10.223188 s
WRITE,88.00354,,1022419370.0,10.224194 s
WRITE,0.0,,1022518804.0,10.225188 s
WRITE,0.0,,1022618803.0,10.226188 s
WRITE,0.0,,1022718802.0,10.227188 s
WRITE,0.0,,1022818801.0,10.228188 s
WRITE,0.0,,1022918800.0,10.229188 s
WRITE,0.0,,1023018799.0,10.230188 s
WRITE,88.00392,,1023119363.0,10.231194 s
WRITE,0.0,,1023218797.0,10.232188 s
WRITE,0.0,,1023318796.0,10.233188 s
WRITE,0.0,,1023418795.0,10.234188 s
WRITE,0.0,,1023518794.0,10.235188 s
WRITE,0.0,,1023618793.0,10.236188 s
WRITE,0.0,,1023718940.0,10.237189 s
WRITE,88.00392,,1023819356.0,10.238194 s
WRITE,0.0,,1023918790.0,10.239188 s
WRITE,0.0,,1024018789.0,10.240188 s
WRITE,0.0,,1024118818.0,10.241188 s
WRITE,0.0,,1024218787.0,10.242188 s
WRITE,0.0,,1024318786.0,10.243188 s
WRITE,0.0,,1024418785.0,10.244188 s
WRITE,88.00354,,1024519349.0,10.245193 s
WRITE,0.0,,1024618783.0,10.246188 s
WRITE,0.0,,1024718782.0,10.247188 s
WRITE,0.0,,1024818781.0,10.248188 s
WRITE,0.0,,1024918780.0,10.249188 s
WRITE,0.0,,1025018779.0,10.250188 s
WRITE,0.0,,1025118778.0,10.251188 s
WRITE,0.0,,1025218777.0,10.252188 s
WRITE,88.00392,,1025319341.0,10.253193 s
WRITE,0.0,,1025418965.0,10.254190 s
WRITE,0.0,,1025518774.0,10.255188 s
WRITE,0.0,,1025618773.0,10.256188 s
WRITE,0.0,,1025718772.0,10.257188 s
WRITE,0.0,,1025818771.0,10.258188 s
WRITE,0.0,,1025918770.0,10.259188 s
WRITE,88.00392,,1026019334.0,10.260193 s
WRITE,0.0,,1026118768.0,10.261188 s
WRITE,0.0,,1026218767.0,10.262188 s
WRITE,0.0,,1026318766.0,10.263188 s
WRITE,0.0,,1026418765.0,10.264188 s
WRITE,0.0,,1026518764.0,10.265188 s
WRITE,0.0,,1026618763.0,10.266188 s
WRITE,88.00354,,1026719327.0,10.267193 s
WRITE,0.0,,1026818761.0,10.268188 s
WRITE,0.0,,1026918760.0,10.269188 s
WRITE,0.0,,1027018759.0,10.270188 s
WRITE,0.0,,1027118906.0,10.271189 s
WRITE,0.0,,1027218757.0,10.272188 s
WRITE,0.0,,1027318756.0,10.273188 s
WRITE,88.00392,,1027419320.0,10.274193 s
WRITE,0.0,,1027518784.0,10.275188 s
WRITE,0.0,,1027618753.0,10.276188 s
WRITE,0.0,,1027718752.0,10.277188 s
WRITE,0.0,,1027818751.0,10.278188 s
WRITE,0.0,,1027918750.0,10.279188 s
WRITE,0.0,,1028018749.0,10.280187 s
WRITE,0.0,,1028118748.0,10.281187 s
WRITE,88.00392,,1028219312.0,10.282193 s
WRITE,0.0,,1028318746.0,10.283187 s
WRITE,0.0,,1028418745.0,10.284187 s
WRITE,0.0,,1028518744.0,10.285187 s
WRITE,0.0,,1028618743.0,10.286187 s
WRITE,0.0,,1028718742.0,10.287187 s
WRITE,0.0,,1028818931.0,10.288189 s
WRITE,88.00354,,1028919305.0,10.289193 s
WRITE,0.0,,1029018739.0,10.290187 s
WRITE,0.0,,1029118738.0,10.291187 s
WRITE,0.0,,1029218737.0,10.292187 s
WRITE,0.0,,1029318736.0,10.293187 s
WRITE,0.0,,1029418735.0,10.294187 s
WRITE,0.0,,1029518734.0,10.295187 s
WRITE,0.0,,1029618733.0,10.296187 s
WRITE,88.00392,,1029719297.0,10.297193 s
WRITE,0.0,,1029818731.0,10.298187 s
WRITE,0.0,,1029918730.0,10.299187 s
WRITE,0.0,,1030018729.0,10.300187 s
WRITE,0.0,,1030118728.0,10.301187 s
WRITE,0.0,,1030218727.0,10.302187 s
WRITE,0.0,,1030318726.0,10.303187 s
WRITE,88.00392,,1030419290.0,10.304193 s
WRITE,0.0,,1030518872.0,10.305189 s
WRITE,0.0,,1030618723.0,10.306187 s
WRITE,0.0,,1030718722.0,10.307187 s
WRITE,0.0,,1030818721.0,10.308187 s
WRITE,0.0,,1030918750.0,10.309188 s
WRITE,0.0,,1031018719.0,10.310187 s
WRITE,0.0,,1031118718.0,10.311187 s
WRITE,88.00354,,1031219282.0,10.312193 s
WRITE,0.0,,1031318716.0,10.313187 s
WRITE,0.0,,1031418715.0,10.314187 s
WRITE,0.0,,1031518714.0,10.315187 s
WRITE,0.0,,1031618713.0,10.316187 s
WRITE,0.0,,1031718712.0,10.317187 s
WRITE,0.0,,1031818711.0,10.318187 s
WRITE,88.00392,,1031919275.0,10.319193 s
WRITE,0.0,,1032018709.0,10.320187 s
WRITE,0.0,,1032118708.0,10.321187 s
WRITE,0.0,,1032218897.0,10.322189 s
WRITE,0.0,,1032318706.0,10.323187 s
WRITE,0.0,,1032418705.0,10.324187 s
WRITE,0.0,,1032518704.0,10.325187 s
WRITE,0.0,,1032618703.0,10.326187 s
WRITE,88.00392,,1032719267.0,10.327193 s
WRITE,0.0,,1032818701.0,10.328187 s
WRITE,0.0,,1032918700.0,10.329187 s
WRITE,0.0,,1033018699.0,10.330187 s
WRITE,0.0,,1033118698.0,10.331187 s
WRITE,0.0,,1033218697.0,10.332187 s
WRITE,0.0,,1033318696.0,10.333187 s
WRITE,88.00354,,1033419260.0,10.334193 s
WRITE,0.0,,1033518694.0,10.335187 s
WRITE,0.0,,1033618693.0,10.336187 s
WRITE,0.0,,1033718692.0,10.337187 s
WRITE,0.0,,1033818691.0,10.338187 s
WRITE,0.0,,1033918838.0,10.339188 s
WRITE,0.0,,1034018689.0,10.340187 s
WRITE,0.0,,1034118688.0,10.341187 s
WRITE,88.00392,,1034219252.0,10.342193 s
WRITE,0.0,,1034318716.0,10.343187 s
WRITE,0.0,,1034418685.0,10.344187 s
WRITE,0.0,,1034518684.0,10.345187 s
WRITE,0.0,,1034618683.0,10.346187 s
WRITE,0.0,,1034718682.0,10.347187 s
WRITE,0.0,,1034818681.0,10.348187 s
WRITE,88.00392,,1034919245.0,10.349192 s
WRITE,0.0,,1035018679.0,10.350187 s
WRITE,0.0,,1035118678.0,10.351187 s
WRITE,0.0,,1035218677.0,10.352187 s
WRITE,0.0,,1035318676.0,10.353187 s
WRITE,0.0,,1035418675.0,10.354187 s
WRITE,0.0,,1035518674.0,10.355187 s
WRITE,0.0,,1035618863.0,10.356189 s
WRITE,88.00354,,1035719237.0,10.357192 s
WRITE,0.0,,1035818671.0,10.358187 s
WRITE,0.0,,1035918670.0,10.359187 s
WRITE,0.0,,1036018669.0,10.360187 s
WRITE,0.0,,1036118668.0,10.361187 s
WRITE,0.0,,1036218667.0,10.362187 s
WRITE,0.0,,1036318666.0,10.363187 s
WRITE,88.00392,,1036419214.0,10.364192 s
WRITE,0.0,,1036518647.0,10.365186 s
WRITE,0.0,,1036618646.0,10.366186 s
WRITE,0.0,,1036718646.0,10.367186 s
WRITE,0.0,,1036818644.0,10.368186 s
WRITE,0.0,,1036918643.0,10.369186 s
WRITE,0.0,,1037018642.0,10.370186 s
WRITE,0.0,,1037118641.0,10.371186 s
WRITE,0.0,,1037218640.0,10.372186 s
WRITE,88.00392,,1037319371.0,10.373194 s
WRITE,0.0,,1037418657.0,10.374187 s
WRITE,0.0,,1037518656.0,10.375187 s
WRITE,0.0,,1037618655.0,10.376187 s
WRITE,0.0,,1037718684.0,10.377187 s
WRITE,0.0,,1037818653.0,10.378187 s
WRITE,0.0,,1037918652.0,10.379187 s
WRITE,0.0,,1038018651.0,10.380187 s
WRITE,88.00354,,1038119215.0,10.381192 s
WRITE,0.0,,1038218649.0,10.382186 s
WRITE,0.0,,1038318648.0,10.383186 s
WRITE,0.0,,1038418647.0,10.384186 s
WRITE,0.0,,1038518646.0,10.385186 s
WRITE,0.0,,1038618645.0,10.386186 s
WRITE,0.0,,1038718645.0,10.387186 s
WRITE,0.0,,1038818643.0,10.388186 s
WRITE,0.0,,1038918642.0,10.389186 s
WRITE,88.00392,,1039019396.0,10.390194 s
WRITE,0.0,,1039118640.0,10.391186 s
WRITE,0.0,,1039218639.0,10.392186 s
WRITE,0.0,,1039318638.0,10.393186 s
WRITE,0.0,,1039418637.0,10.394186 s
WRITE,0.0,,1039518636.0,10.395186 s
WRITE,0.0,,1039618635.0,10.396186 s
WRITE,0.0,,1039718634.0,10.397186 s
WRITE,88.00392,,1039819198.0,10.398192 s
WRITE,0.0,,1039918632.0,10.399186 s
WRITE,0.0,,1040018631.0,10.400186 s
WRITE,0.0,,1040118630.0,10.401186 s
WRITE,0.0,,1040218629.0,10.402186 s
WRITE,0.0,,1040318628.0,10.403186 s
WRITE,0.0,,1040418628.0,10.404186 s
WRITE,0.0,,1040518626.0,10.405186 s
WRITE,0.0,,1040618625.0,10.406186 s
WRITE,0.0,,1040718772.0,10.407188 s
WRITE,88.00354,,1040819188.0,10.408192 s
WRITE,0.0,,1040918622.0,10.409186 s
WRITE,0.0,,1041018621.0,10.410186 s
WRITE,0.0,,1041118650.0,10.411187 s
WRITE,0.0,,1041218619.0,10.412186 s
WRITE,0.0,,1041318618.0,10.413186 s
WRITE,0.0,,1041418617.0,10.414186 s
WRITE,0.0,,1041518616.0,10.415186 s
WRITE,88.00392,,1041619180.0,10.416192 s
WRITE,0.0,,1041718614.0,10.417186 s
WRITE,0.0,,1041818613.0,10.418186 s
WRITE,0.0,,1041918612.0,10.419186 s
WRITE,0.0,,1042018611.0,10.420186 s
WRITE,0.0,,1042118611.0,10.421186 s
WRITE,0.0,,1042218609.0,10.422186 s
WRITE,0.0,,1042318608.0,10.423186 s
WRITE,0.0,,1042418797.0,10.424188 s
WRITE,88.00392,,1042519171.0,10.425192 s
WRITE,0.0,,1042618605.0,10.426186 s
WRITE,0.0,,1042718604.0,10.427186 s
WRITE,0.0,,1042818603.0,10.428186 s
WRITE,0.0,,1042918602.0,10.429186 s
WRITE,0.0,,1043018601.0,10.430186 s
WRITE,0.0,,1043118600.0,10.431186 s
WRITE,0.0,,1043218599.0,10.432186 s
