WRITE,0,,0.04,9.887191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.041,9.888197,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.042,9.889191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.043,9.890191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.044,9.891191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.045,9.892191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.046,9.893191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.047,9.894191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.048,9.895191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.049,9.896191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.05,9.897193,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.051,9.898191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.052,9.899191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.0038,,0.053,9.900197,76.79544331,5897.540113,,,,,,,,,,,,,
WRITE,0,,0.054,9.901191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.055,9.902191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.056,9.903191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.057,9.904191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.058,9.905191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.059,9.906191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.06,9.907191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.061,9.908191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.062,9.909191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.063,9.910191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.064,9.911191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.065,9.912197,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.066,9.913191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.067,9.914193,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.068,9.915191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.069,9.916191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.07,9.917191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.071,9.918191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.072,9.919191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.073,9.920191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.074,9.921191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.075,9.922197,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.076,9.923191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.077,9.924191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.078,9.925191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.079,9.926191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.08,9.927191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.081,9.928191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.082,9.929191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.083,9.930191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.084,9.931192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.085,9.932191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.086,9.933191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.087,9.934197,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.088,9.935191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.089,9.936191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.09,9.937191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.091,9.938191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.092,9.939191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.093,9.940191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.094,9.941191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.095,9.942191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.096,9.943191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.097,9.944196,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.098,9.945191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.099,9.946191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.1,9.947191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.101,9.948193,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.102,9.949191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.103,9.950191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.104,9.951191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.105,9.952191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.106,9.953191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.107,9.954196,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.108,9.955191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.109,9.956191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.11,9.957191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.111,9.958191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.112,9.959191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.113,9.960191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.114,9.961191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.115,9.962191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.116,9.963191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00378,,0.117,9.964196,76.79542331,5897.537041,,,,,,,,,,,,,
WRITE,0,,0.118,9.965192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.119,9.966191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.12,9.967191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.121,9.968191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.122,9.969191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.123,9.970191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.124,9.971191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.125,9.972191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.126,9.973191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.127,9.974196,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.128,9.975191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.129,9.976191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.13,9.977191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.131,9.978191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.132,9.979191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.133,9.98019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.134,9.98119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.135,9.982192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.136,9.983196,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.137,9.98419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.138,9.98519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.139,9.98619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.14,9.98719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.141,9.98819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.142,9.98919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.143,9.99019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.144,9.99119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.145,9.99219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.146,9.993196,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.147,9.99419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.148,9.99519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.149,9.99619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.15,9.99719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.151,9.99819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.152,9.999192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.153,10.00019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.154,10.00119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.155,10.002196,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.156,10.003191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.157,10.00419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.158,10.00519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.159,10.00619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.16,10.00719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.161,10.00819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.162,10.00919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.163,10.01019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.164,10.011196,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.165,10.01219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.166,10.01319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.167,10.01419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.168,10.01519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.169,10.016192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.17,10.01719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.171,10.01819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.172,10.01919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.173,10.020196,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.174,10.02119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.175,10.02219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.176,10.02319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.177,10.02419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.178,10.02519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.179,10.02619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.18,10.02719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.181,10.028196,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.182,10.02919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.183,10.03019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.184,10.03119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.185,10.03219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.186,10.033191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.187,10.03419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.188,10.03519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.189,10.03619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.19,10.037196,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.191,10.03819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.192,10.03919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.193,10.04019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.194,10.04119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.195,10.04219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.196,10.04319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.197,10.04419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00383,,0.198,10.045195,76.79547331,5897.544721,,,,,,,,,,,,,
WRITE,0,,0.199,10.04619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.2,10.04719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.201,10.04819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.202,10.04919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.203,10.050192,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.204,10.05119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.205,10.052195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.206,10.05319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.207,10.05419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.208,10.05519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.209,10.05619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.21,10.05719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.211,10.05819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.212,10.05919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.213,10.06019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00392,,0.214,10.061195,76.79556331,5897.558544,,,,,,,,,,,,,
WRITE,0,,0.215,10.06219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.216,10.06319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.217,10.06419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.218,10.06519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.219,10.06619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.22,10.067191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.221,10.068195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.222,10.06919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.223,10.07019,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.224,10.07119,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.225,10.07219,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.226,10.07319,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.227,10.07419,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.228,10.075195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.229,10.07619,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.23,10.07719,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.231,10.07819,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.232,10.07919,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.233,10.080189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.234,10.081189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.235,10.082195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.236,10.083189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.237,10.084191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.238,10.085189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.239,10.086189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.24,10.087189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.241,10.088189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00392,,0.242,10.089195,76.79556331,5897.558544,,,,,,,,,,,,,
WRITE,0,,0.243,10.090189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.244,10.091189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.245,10.092189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.246,10.093189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.247,10.094189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.248,10.095195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.249,10.096189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.25,10.097189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.251,10.098189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.252,10.099189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.253,10.100189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.254,10.101191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.255,10.102189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.256,10.103195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.257,10.104189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.258,10.10519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.259,10.106189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.26,10.107189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.261,10.108189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00392,,0.262,10.109195,76.79556331,5897.558544,,,,,,,,,,,,,
WRITE,0,,0.263,10.110189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.264,10.111189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.265,10.112189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.266,10.113189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.267,10.114189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.268,10.115189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.269,10.116195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.27,10.117189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.271,10.118191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.272,10.119189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.273,10.120189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.274,10.121195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.275,10.122189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.276,10.123189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.277,10.124189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.278,10.125189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.279,10.126189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.28,10.127189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00392,,0.281,10.128195,76.79556331,5897.558544,,,,,,,,,,,,,
WRITE,0,,0.282,10.129189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.283,10.130189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.284,10.131189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.285,10.132189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.286,10.133189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.287,10.134194,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.288,10.13519,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.289,10.136189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.29,10.137189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.291,10.138189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.292,10.139189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.293,10.140189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.294,10.141195,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.295,10.142189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.296,10.143189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.297,10.144189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.298,10.145189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.299,10.146189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00392,,0.3,10.147194,76.79556331,5897.558544,,,,,,,,,,,,,
WRITE,0,,0.301,10.148189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.302,10.149189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.303,10.150189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.304,10.151189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.305,10.152191,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.306,10.153189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.307,10.154194,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.308,10.155189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.309,10.156189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.31,10.157189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.311,10.158189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.312,10.159189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.313,10.160189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,88.00373,,0.314,10.161194,76.79537331,5897.529362,,,,,,,,,,,,,
WRITE,0,,0.315,10.162189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.316,10.163189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.317,10.164189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.318,10.165189,-11.20835669,125.6272597,,,,,,,,,,,,,
WRITE,0,,0.319,10.166189,-11.20835669,125.6272597,,,,,,,,,,,,,
